host_since,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,guests_included,extra_people,minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,instant_bookable,cancellation_policy
2015.0,0,1.0,1,1,House,Private room,2,1.5,1.0,1.0,Futon,21,80.0,1,0.0,1,1,26,56,86,361,1,1,flexible
2015.0,1,5.0,1,1,House,Private room,6,2.0,1.0,3.0,Real Bed,10,80.0,3,5.0,1,1,5,22,49,49,1,0,flexible
2015.0,0,1.0,1,0,House,Private room,2,1.0,1.0,2.0,Real Bed,1,450.0,1,0.0,1,1,0,0,0,223,0,0,flexible
2015.0,0,1.0,1,1,House,Private room,2,1.5,1.0,1.0,Real Bed,12,40.0,1,20.0,1,1,18,34,64,154,10,1,flexible
2014.0,1,2.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,16,40.0,1,25.0,1,1,29,59,89,364,26,0,flexible
2011.0,1,12.0,1,0,House,Private room,1,2.5,1.0,1.0,Real Bed,12,55.0,2,10.0,1,1,30,60,90,365,5,0,strict
2013.0,0,2.0,1,1,House,Private room,3,1.5,1.0,1.0,Airbed,18,50.0,1,50.0,1,1,28,28,28,28,0,1,strict
2014.0,0,1.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,13,41.0,2,40.0,2,1,0,0,0,38,4,0,strict
2015.0,0,1.0,1,0,House,Private room,2,1.0,1.0,1.0,Real Bed,19,100.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2015.0,0,1.0,1,1,Apartment,Entire home/apt,4,2.0,2.0,1.0,Real Bed,18,75.0,1,0.0,1,1,0,0,0,155,3,0,flexible
2013.0,0,2.0,1,1,House,Private room,2,1.5,1.0,1.0,Real Bed,24,70.0,1,30.0,1,1,29,59,89,179,3,1,strict
2011.0,1,2.0,1,1,House,Private room,2,1.5,1.0,1.0,Airbed,13,65.0,1,50.0,3,1,16,46,76,351,10,0,strict
2011.0,1,2.0,1,1,House,Private room,2,1.5,1.0,2.0,Real Bed,12,55.0,1,35.0,3,1,15,45,75,350,12,0,strict
2013.0,0,1.0,1,1,Apartment,Private room,4,1.0,1.0,2.0,Real Bed,18,130.0,1,15.0,1,1,0,3,33,308,24,0,flexible
2014.0,0,1.0,1,0,House,Private room,2,1.0,1.0,1.0,Real Bed,1,40.0,1,0.0,1,1,0,0,0,99,0,0,flexible
2013.0,0,1.0,1,0,House,Private room,1,1.0,1.0,1.0,Real Bed,6,150.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2013.0,0,1.0,1,0,House,Private room,2,1.0,1.0,1.0,Real Bed,15,95.0,1,0.0,1,1,0,0,0,254,0,0,flexible
2014.0,0,1.0,1,1,Condominium,Private room,4,1.5,1.0,2.0,Real Bed,1,65.0,1,20.0,1,1,29,59,89,364,5,0,flexible
2015.0,0,2.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,16,40.0,2,30.0,1,1,21,51,81,89,2,0,strict
2011.0,0,2.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,9,40.0,1,0.0,1,1,19,21,40,40,0,0,flexible
2015.0,0,1.0,1,1,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,17,65.0,1,0.0,2,1,0,6,21,274,4,0,moderate
2014.0,0,1.0,1,0,House,Private room,2,1.0,1.0,1.0,Real Bed,11,100.0,1,20.0,1,1,0,0,27,302,0,0,flexible
2012.0,1,1.0,1,1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,17,99.0,2,10.0,1,1,12,32,59,331,119,0,strict
2014.0,0,1.0,1,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,16,185.0,1,0.0,1,1,0,0,0,224,0,0,flexible
2014.0,1,1.0,1,1,House,Entire home/apt,6,1.0,2.0,2.0,Real Bed,20,135.0,4,15.0,2,1,9,28,58,333,42,0,moderate
2012.0,0,1.0,1,1,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,1,35.0,1,0.0,1,1,0,0,0,205,4,0,strict
2013.0,0,1.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,11,60.0,1,50.0,7,1,30,60,90,365,1,0,moderate
2014.0,0,1.0,1,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,16,95.0,2,50.0,2,1,15,41,71,71,6,0,moderate
2015.0,0,1.0,1,1,House,Entire home/apt,2,1.0,2.0,1.0,Real Bed,11,60.0,1,0.0,2,1,3,3,3,140,2,0,strict
2013.0,0,339.0,1,1,House,Entire home/apt,6,1.5,3.0,4.0,Real Bed,14,350.0,1,0.0,2,1,7,21,48,312,3,0,strict
2013.0,1,32.0,1,1,House,Private room,2,1.0,1.0,2.0,Real Bed,14,50.0,1,7.0,14,1,7,37,67,342,0,0,strict
2014.0,0,1.0,1,0,House,Private room,2,1.0,1.0,1.0,Real Bed,12,110.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2015.0,0,1.0,1,0,House,Private room,2,1.0,1.0,1.0,Real Bed,8,80.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2015.0,0,1.0,1,1,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,16,60.0,1,0.0,1,1,29,59,89,364,1,0,moderate
2015.0,0,1.0,1,0,Other,Private room,3,1.0,1.0,2.0,Real Bed,15,59.0,2,10.0,4,1,30,60,90,365,1,0,strict
2014.0,0,1.0,1,0,House,Private room,2,1.0,1.0,1.0,Real Bed,10,100.0,1,0.0,1,1,30,60,90,365,0,0,strict
2014.0,0,3.0,1,1,House,Entire home/apt,6,2.0,2.0,2.0,Real Bed,17,175.0,0,0.0,1,1,15,25,54,315,0,0,flexible
2011.0,0,1.0,1,1,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,17,71.0,1,0.0,2,1,0,0,0,126,13,0,moderate
2012.0,0,1.0,1,1,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,14,125.0,2,25.0,2,1,0,0,0,0,18,0,strict
2013.0,0,1.0,1,1,Apartment,Entire home/apt,4,1.0,0.0,1.0,Real Bed,14,90.0,1,0.0,1,1,17,33,61,324,15,1,moderate
2013.0,1,32.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,16,100.0,1,7.0,27,1,0,14,44,319,0,0,strict
2015.0,0,1.0,1,1,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,16,109.0,1,30.0,1,1,26,56,86,353,6,0,strict
2013.0,1,1.0,1,0,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,15,90.0,1,0.0,1,1,0,0,10,195,43,0,flexible
2011.0,0,21.0,1,1,House,Entire home/apt,4,1.0,0.0,2.0,Real Bed,11,85.0,2,0.0,3,1,7,35,65,337,28,0,strict
2015.0,0,1.0,1,1,Bungalow,Entire home/apt,3,1.0,0.0,1.0,Real Bed,15,200.0,1,0.0,2,1,15,33,33,51,0,0,flexible
2015.0,0,1.0,1,0,House,Entire home/apt,5,2.0,3.0,4.0,Real Bed,11,800.0,1,0.0,1,1,0,0,0,218,0,0,flexible
2014.0,1,1.0,1,1,House,Private room,3,1.0,1.0,1.0,Real Bed,16,64.0,2,40.0,1,1,14,39,64,329,49,1,flexible
2013.0,0,1.0,1,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,10,199.0,1,0.0,3,1,30,60,90,90,1,0,moderate
2011.0,0,1.0,1,0,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,11,100.0,3,25.0,2,1,0,0,0,49,1,0,moderate
2015.0,0,2.0,1,1,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,18,90.0,5,30.0,1,1,5,14,22,90,1,0,strict
2014.0,0,2.0,1,1,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,14,495.0,1,0.0,2,1,30,60,83,157,2,0,moderate
2015.0,0,1.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,14,94.0,1,0.0,1,1,26,56,86,361,3,0,flexible
2012.0,0,1.0,1,0,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,15,160.0,1,0.0,1,1,15,45,75,350,0,0,flexible
2012.0,1,1.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,14,79.0,1,0.0,1,1,27,57,87,361,29,0,strict
2015.0,1,1.0,1,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,14,156.0,4,15.0,1,1,0,14,22,244,10,0,flexible
2014.0,0,1.0,1,0,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,14,600.0,1,0.0,3,1,0,0,0,269,0,0,strict
2015.0,0,1.0,1,0,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,18,180.0,1,0.0,2,1,0,0,0,28,0,0,flexible
2014.0,0,1.0,1,0,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,10,300.0,1,0.0,1,1,30,60,90,365,0,0,strict
2015.0,0,301.0,1,1,House,Entire home/apt,10,3.0,4.0,4.0,Real Bed,17,300.0,1,0.0,2,1,0,0,0,0,0,0,strict
2014.0,0,1.0,1,1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,17,230.0,1,0.0,4,1,29,59,89,364,2,0,strict
2011.0,0,21.0,1,1,House,Entire home/apt,6,1.0,2.0,3.0,Real Bed,16,185.0,2,0.0,2,1,13,28,39,314,24,0,strict
2013.0,0,1.0,1,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,11,115.0,1,0.0,3,1,22,38,38,252,12,0,strict
2011.0,0,1.0,1,1,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,15,150.0,1,0.0,2,1,7,10,40,315,3,0,flexible
2011.0,0,1.0,1,1,House,Entire home/apt,4,1.0,2.0,1.0,Real Bed,14,125.0,4,15.0,2,1,0,0,0,239,0,0,strict
2012.0,0,1.0,1,0,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,13,217.0,2,50.0,1,1,30,60,90,365,3,0,moderate
2012.0,0,1.0,1,1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,14,200.0,1,0.0,2,1,0,0,0,251,0,0,flexible
2012.0,1,1.0,1,1,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,11,95.0,2,5.0,1,1,1,9,9,163,38,0,strict
2011.0,1,1.0,1,1,Loft,Entire home/apt,3,1.0,0.0,1.0,Real Bed,12,89.0,2,18.0,3,1,16,38,68,158,57,0,moderate
2011.0,1,12.0,1,0,House,Entire home/apt,8,2.0,3.0,5.0,Real Bed,15,295.0,1,0.0,2,1,16,39,69,341,17,0,strict
2013.0,1,1.0,1,0,House,Entire home/apt,3,1.0,1.0,1.0,Real Bed,12,175.0,3,0.0,2,1,11,41,71,314,61,0,moderate
2012.0,1,1.0,1,1,House,Entire home/apt,4,1.0,1.0,1.0,Real Bed,8,101.0,2,10.0,3,1,10,40,70,338,76,1,flexible
2015.0,0,1.0,1,1,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,16,300.0,1,0.0,1,1,0,0,0,7,0,0,flexible
2012.0,0,1.0,1,1,House,Entire home/apt,4,2.0,3.0,3.0,Real Bed,13,165.0,1,0.0,2,1,0,3,33,308,3,0,strict
2013.0,1,2.0,1,1,House,Entire home/apt,4,1.0,1.0,1.0,Real Bed,15,130.0,1,0.0,3,1,17,42,42,262,16,0,moderate
2013.0,1,2.0,1,1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,13,125.0,4,25.0,2,1,0,22,25,275,0,0,moderate
2013.0,0,1.0,1,1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,10,200.0,5,25.0,1,1,30,60,90,365,1,0,moderate
2013.0,1,1.0,1,1,House,Entire home/apt,2,1.0,0.0,1.0,Real Bed,13,83.0,1,0.0,1,1,12,29,57,328,61,0,moderate
2014.0,0,1.0,1,1,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,14,65.0,1,0.0,1,1,0,0,0,116,6,0,flexible
2014.0,0,3.0,1,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,18,109.0,1,0.0,1,1,29,59,89,364,8,0,flexible
2011.0,1,1.0,1,0,House,Entire home/apt,2,1.5,1.0,1.0,Real Bed,17,119.0,2,10.0,2,1,21,51,81,349,181,0,moderate
2010.0,0,1.0,1,1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,15,300.0,1,0.0,2,1,27,57,87,362,0,0,flexible
2015.0,0,1.0,1,0,House,Entire home/apt,8,2.5,3.0,5.0,Real Bed,7,280.0,8,15.0,2,1,30,56,86,361,2,0,flexible
2014.0,0,1.0,1,1,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,12,250.0,2,15.0,4,1,0,0,7,282,0,0,strict
2014.0,0,1.0,1,0,House,Entire home/apt,10,2.5,4.0,6.0,Real Bed,10,800.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2015.0,0,2.0,1,1,Bungalow,Entire home/apt,2,1.0,0.0,2.0,Real Bed,14,125.0,1,0.0,2,1,0,0,0,241,6,0,flexible
2013.0,0,1.0,1,1,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,12,29.0,1,0.0,20,1,0,0,0,216,3,0,moderate
2014.0,0,1.0,1,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,16,161.0,0,0.0,2,1,13,32,62,337,2,0,moderate
2015.0,0,2.0,1,1,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,14,175.0,0,0.0,1,1,0,0,0,218,2,0,moderate
2012.0,0,1.0,1,1,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,12,85.0,3,10.0,4,1,0,0,0,219,18,0,strict
2015.0,0,1.0,1,0,House,Entire home/apt,3,1.0,1.0,1.0,Real Bed,11,150.0,1,0.0,3,1,12,12,12,93,0,0,flexible
2014.0,0,1.0,1,1,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,16,599.0,6,50.0,3,1,0,19,49,324,1,0,moderate
2014.0,0,1.0,1,1,House,Entire home/apt,8,3.0,3.0,4.0,Real Bed,19,1500.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2014.0,0,1.0,1,0,House,Entire home/apt,10,4.0,6.0,6.0,Real Bed,8,750.0,1,0.0,7,1,30,60,90,365,0,0,moderate
2013.0,1,2.0,1,1,House,Entire home/apt,7,3.0,4.0,4.0,Real Bed,16,450.0,1,0.0,3,1,28,58,88,358,1,0,strict
2014.0,0,1.0,1,0,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,15,500.0,1,0.0,1,1,0,0,0,214,0,0,flexible
2014.0,0,1.0,1,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,9,125.0,1,0.0,1,1,0,0,0,217,1,0,flexible
2015.0,0,1.0,1,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,7,125.0,1,0.0,2,1,27,57,87,362,0,0,flexible
2011.0,0,3.0,1,1,House,Entire home/apt,12,3.0,4.0,7.0,Real Bed,16,325.0,7,25.0,4,1,0,0,0,196,1,0,flexible
2013.0,0,1.0,1,0,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,8,156.0,1,0.0,2,1,30,60,90,365,1,0,strict
2013.0,0,1.0,1,1,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,9,270.0,5,50.0,3,1,0,0,0,253,0,0,moderate
2013.0,0,1.0,1,1,Apartment,Entire home/apt,3,1.5,1.0,1.0,Real Bed,13,100.0,1,0.0,2,1,7,23,23,256,11,0,moderate
2015.0,0,1.0,1,0,Apartment,Private room,6,1.0,1.0,2.0,Real Bed,13,300.0,1,0.0,2,1,0,0,0,24,0,0,flexible
2013.0,0,1.0,1,1,Loft,Entire home/apt,3,1.0,1.0,2.0,Real Bed,11,75.0,2,10.0,1,1,9,9,9,247,18,0,moderate
2014.0,0,1.0,1,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,11,249.0,4,50.0,1,1,29,59,89,364,1,0,flexible
2014.0,0,1.0,1,1,House,Entire home/apt,8,1.0,2.0,3.0,Real Bed,15,775.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2013.0,0,1.0,1,1,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,14,220.0,1,0.0,6,1,0,0,0,0,0,0,moderate
2015.0,0,1.0,1,1,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,21,119.0,1,0.0,1,1,27,57,87,358,4,1,flexible
2012.0,0,1.0,1,0,House,Entire home/apt,8,2.5,3.0,4.0,Real Bed,19,1200.0,6,150.0,1,1,30,60,90,365,0,0,moderate
2011.0,1,7.0,1,1,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,14,119.0,4,20.0,3,1,21,44,74,349,30,0,super_strict_30
2013.0,0,1.0,1,0,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,10,70.0,1,25.0,7,1,0,21,51,267,0,0,flexible
2013.0,0,1.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,14,60.0,2,20.0,1,1,28,58,88,363,1,0,flexible
2012.0,0,1.0,1,1,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,11,99.0,2,25.0,2,1,15,45,75,346,36,0,moderate
2015.0,0,2.0,1,1,Apartment,Shared room,1,1.0,1.0,1.0,Futon,13,55.0,1,0.0,1,1,29,59,89,364,0,0,flexible
2012.0,1,1.0,1,0,House,Private room,2,1.0,1.0,1.0,Real Bed,15,59.0,1,0.0,1,1,0,16,46,136,53,0,flexible
2015.0,0,1.0,1,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,10,34.0,1,6.0,1,1,8,27,27,27,0,0,moderate
2013.0,0,1.0,1,0,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,13,200.0,1,0.0,2,1,29,59,89,364,0,0,flexible
2015.0,0,1.0,1,0,House,Private room,2,1.0,1.0,1.0,Real Bed,12,65.0,1,0.0,1,1,0,0,0,231,6,0,strict
2012.0,1,2.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,14,60.0,1,15.0,1,1,18,45,75,75,94,0,moderate
2015.0,0,1.0,1,0,Apartment,Shared room,2,1.0,1.0,1.0,Futon,20,75.0,1,0.0,1,1,30,60,90,365,2,0,flexible
2011.0,1,7.0,1,1,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,14,159.0,4,0.0,3,1,21,46,76,351,11,0,super_strict_30
2013.0,0,1.0,1,1,House,Private room,4,2.0,1.0,2.0,Real Bed,11,500.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2014.0,0,3.0,1,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,17,109.0,0,0.0,1,1,7,19,44,310,8,0,flexible
2015.0,0,1.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,8,50.0,1,10.0,1,1,28,58,88,363,8,0,flexible
2011.0,1,2.0,1,1,House,Private room,2,2.0,1.0,3.0,Real Bed,16,120.0,1,18.0,1,1,0,20,50,325,28,0,strict
2011.0,1,7.0,1,1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,14,159.0,4,0.0,3,1,0,0,26,301,15,0,super_strict_30
2014.0,1,4.0,1,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,17,113.0,1,0.0,2,1,12,42,72,347,7,0,strict
2014.0,0,1.0,1,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,18,250.0,1,25.0,7,1,28,58,88,363,0,0,strict
2013.0,0,1.0,1,1,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,10,69.0,1,0.0,1,1,0,0,0,146,7,1,strict
2013.0,0,2.0,1,1,House,Entire home/apt,11,3.0,4.0,6.0,Real Bed,18,350.0,6,40.0,3,1,0,0,0,156,7,1,moderate
2012.0,0,2.0,1,1,Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,21,200.0,1,0.0,1,1,0,0,0,213,0,0,flexible
2013.0,0,339.0,1,1,House,Entire home/apt,8,3.0,3.0,5.0,Real Bed,14,249.0,1,0.0,2,1,15,15,42,310,10,0,strict
2015.0,0,1.0,1,1,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,14,200.0,1,0.0,1,1,0,0,0,236,1,0,flexible
2011.0,1,7.0,1,1,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,14,108.0,2,0.0,3,1,11,41,71,346,13,0,super_strict_30
2014.0,0,1.0,1,0,House,Private room,2,1.0,1.0,1.0,Real Bed,1,200.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2013.0,1,32.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,17,50.0,1,7.0,27,1,0,22,52,327,0,0,strict
2015.0,0,1.0,1,0,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,16,103.0,1,0.0,1,1,8,8,8,13,4,0,flexible
2015.0,0,1.0,1,1,House,Private room,2,2.0,1.0,1.0,Real Bed,19,90.0,1,0.0,1,1,25,55,85,360,3,0,flexible
2014.0,0,1.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,1,62.0,1,0.0,1,1,26,56,86,361,4,0,flexible
2015.0,0,1.0,1,1,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,15,365.0,1,0.0,2,1,12,42,72,327,5,0,strict
2013.0,0,339.0,1,1,House,Entire home/apt,4,1.0,2.0,3.0,Real Bed,12,199.0,1,0.0,2,1,24,54,84,359,3,0,strict
2014.0,0,1.0,1,0,House,Private room,3,1.0,1.0,2.0,Real Bed,15,75.0,1,0.0,1,1,29,59,89,364,0,0,moderate
2014.0,0,2.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,17,55.0,1,10.0,1,1,28,50,80,355,0,0,flexible
2015.0,0,1.0,1,0,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,8,60.0,1,0.0,3,1,0,0,5,280,0,0,flexible
2015.0,0,1.0,1,0,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,13,200.0,2,50.0,3,1,0,0,0,235,0,0,strict
2012.0,1,2.0,1,1,House,Entire home/apt,6,2.0,2.0,3.0,Real Bed,18,225.0,4,25.0,2,1,0,0,30,300,8,0,strict
2015.0,0,301.0,1,1,House,Entire home/apt,6,3.0,3.0,3.0,Real Bed,16,599.0,1,0.0,2,1,16,30,60,335,1,0,strict
2015.0,0,1.0,1,1,House,Entire home/apt,10,3.0,4.0,6.0,Real Bed,21,450.0,10,50.0,2,1,14,22,27,302,0,0,flexible
2011.0,0,1.0,1,0,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,11,100.0,1,0.0,2,1,1,6,36,311,4,0,strict
2013.0,0,2.0,1,1,House,Entire home/apt,10,2.0,3.0,6.0,Real Bed,17,449.0,8,30.0,2,1,29,59,89,360,2,0,strict
2014.0,0,1.0,1,1,House,Entire home/apt,5,1.0,3.0,3.0,Real Bed,16,109.0,1,0.0,3,1,0,0,0,7,4,0,strict
2012.0,0,2.0,1,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,19,150.0,1,0.0,1,1,0,0,0,213,0,0,flexible
2015.0,0,1.0,1,1,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,17,110.0,1,15.0,1,1,0,0,0,0,1,0,flexible
2012.0,0,1.0,1,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,12,85.0,1,0.0,2,1,4,26,28,51,1,0,flexible
2013.0,0,1.0,1,1,Other,Entire home/apt,2,1.0,1.0,1.0,Real Bed,12,125.0,1,0.0,2,1,0,3,33,308,2,0,moderate
2014.0,1,1.0,1,1,House,Entire home/apt,5,2.0,2.0,2.0,Real Bed,18,269.0,1,0.0,2,1,3,3,27,264,15,0,strict
2013.0,0,1.0,1,0,House,Entire home/apt,8,2.0,3.0,3.0,Real Bed,12,500.0,1,0.0,3,1,30,60,90,365,0,0,strict
2015.0,0,1.0,1,0,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,11,350.0,1,0.0,1,1,0,0,0,0,0,0,strict
2011.0,1,7.0,1,1,House,Entire home/apt,4,1.0,2.0,3.0,Real Bed,14,139.0,4,25.0,3,1,24,47,77,352,20,0,super_strict_30
2013.0,0,2.0,1,0,Apartment,Shared room,1,1.0,1.0,1.0,Real Bed,1,30.0,1,0.0,1,1,28,58,88,363,23,0,flexible
2012.0,1,2.0,1,1,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,13,299.0,4,50.0,1,1,0,0,0,58,0,0,moderate
2014.0,0,1.0,1,0,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,11,750.0,2,100.0,3,1,30,60,90,365,0,0,flexible
2011.0,1,2.0,1,1,House,Private room,4,2.0,1.0,3.0,Real Bed,16,52.0,1,18.0,1,1,0,19,49,324,6,0,strict
2010.0,1,2.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,12,45.0,1,10.0,1,1,19,49,72,345,26,0,strict
2013.0,1,32.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,8,35.0,1,7.0,27,1,30,60,90,365,0,0,strict
2014.0,0,14.0,1,1,House,Entire home/apt,10,3.0,4.0,5.0,Real Bed,15,448.0,1,0.0,2,1,26,56,86,361,3,0,strict
2014.0,0,1.0,1,1,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,21,55.0,1,0.0,1,1,1,1,1,1,0,1,flexible
2012.0,0,1.0,1,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,12,30.0,1,0.0,1,1,12,33,63,338,35,0,flexible
2011.0,1,7.0,1,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,14,119.0,4,20.0,3,1,24,54,84,348,14,0,super_strict_30
2014.0,0,1.0,1,1,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,18,349.0,1,0.0,2,1,0,0,0,253,0,0,moderate
2011.0,0,1.0,1,1,House,Entire home/apt,6,1.5,2.0,3.0,Real Bed,10,500.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2015.0,0,1.0,1,0,House,Entire home/apt,6,1.0,3.0,3.0,Real Bed,12,375.0,6,25.0,4,1,0,0,0,223,0,0,strict
2012.0,0,1.0,1,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,9,52.0,1,0.0,45,1,15,45,49,264,5,0,flexible
2011.0,0,1.0,1,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,12,100.0,1,0.0,1,1,14,44,74,349,3,0,moderate
2015.0,0,1.0,1,0,House,Private room,2,1.0,1.0,1.0,Real Bed,8,75.0,1,0.0,1,1,0,0,0,221,1,0,flexible
2012.0,1,2.0,1,1,House,Entire home/apt,10,2.0,3.0,6.0,Real Bed,20,400.0,4,50.0,3,1,30,60,90,365,14,0,strict
2014.0,0,1.0,1,1,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,10,400.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2014.0,0,1.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,15,45.0,1,0.0,6,1,0,0,0,56,0,0,flexible
2012.0,0,1.0,1,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,12,90.0,1,0.0,1,1,0,0,0,215,1,0,flexible
2013.0,0,1.0,1,1,House,Entire home/apt,6,3.5,3.0,3.0,Real Bed,13,390.0,1,0.0,2,1,8,16,46,321,0,0,strict
2014.0,1,1.0,1,1,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,15,79.0,2,20.0,2,1,2,2,2,2,16,1,moderate
2013.0,0,1.0,1,1,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,14,415.0,4,25.0,3,1,0,0,0,0,0,0,flexible
